image,bbox,confidence,ocr_text,poi_name
SQs2WRQkKXh0ELo8-edZQQ.jpg,"[258.89215087890625, 324.038330078125, 277.94525146484375, 338.3255615234375]",0.38731226325035095,,
SQs2WRQkKXh0ELo8-edZQQ.jpg,"[244.79464721679688, 318.3804931640625, 260.0195007324219, 333.7764892578125]",0.36311909556388855,,
SQs2WRQkKXh0ELo8-edZQQ.jpg,"[322.99298095703125, 317.71697998046875, 341.27459716796875, 329.60223388671875]",0.3598012924194336,,
SQs2WRQkKXh0ELo8-edZQQ.jpg,"[623.4129028320312, 422.74554443359375, 639.8787231445312, 519.5724487304688]",0.34119099378585815,,
SQs2WRQkKXh0ELo8-edZQQ.jpg,"[410.70159912109375, 323.54339599609375, 463.54681396484375, 357.32220458984375]",0.3160128593444824,,
CAoSFkNJSE0wb2dLRUlDQWdJRGFtZExkYnc..jpg,"[0.17041015625, 450.03411865234375, 183.00732421875, 639.4979858398438]",0.6958325505256653,,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[444.8186340332031, 338.11297607421875, 639.593994140625, 505.6351318359375]",0.9300056099891663,,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[264.8291015625, 337.34478759765625, 446.3414306640625, 407.44512939453125]",0.8813453316688538,,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[1.8209228515625, 355.91900634765625, 470.5837097167969, 632.4925537109375]",0.8139484524726868,(Oovdh,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[179.774658203125, 321.8929748535156, 254.01602172851562, 349.6651916503906]",0.7284438014030457,,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[384.9372863769531, 324.78558349609375, 429.5337219238281, 342.42864990234375]",0.5678309202194214,,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[441.65618896484375, 318.73675537109375, 476.39154052734375, 338.09442138671875]",0.5363412499427795,,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[342.45794677734375, 312.93011474609375, 396.87445068359375, 339.47869873046875]",0.5033556818962097,,
Qr7V0YO1s9C8OCHQe_Kcvg.jpg,"[544.9515380859375, 329.7838439941406, 601.3145751953125, 348.8278503417969]",0.34156468510627747,,
CAoSF0NJSE0wb2dLRUlDQWdJQzV3NmlINFFF.jpg,"[475.72418212890625, 364.1644287109375, 520.1041870117188, 393.377197265625]",0.5175642967224121,,
ZV0IE1rxOo3u0XRBQDYAIQ.jpg,"[241.57472229003906, 330.1658935546875, 320.0406494140625, 385.2879638671875]",0.8765767216682434,,
ZV0IE1rxOo3u0XRBQDYAIQ.jpg,"[367.9388427734375, 329.9547119140625, 412.4439697265625, 367.4844970703125]",0.796358048915863,,
ZV0IE1rxOo3u0XRBQDYAIQ.jpg,"[423.3011474609375, 325.5002746582031, 461.7562255859375, 354.7488098144531]",0.7754526138305664,,
ZV0IE1rxOo3u0XRBQDYAIQ.jpg,"[591.1083374023438, 411.14605712890625, 639.8475952148438, 476.46807861328125]",0.41266924142837524,,
ZV0IE1rxOo3u0XRBQDYAIQ.jpg,"[405.0679626464844, 324.62518310546875, 421.6882629394531, 335.69287109375]",0.30362778902053833,,
PDyQ0gVqMKhdovc2oWOhAA.jpg,"[158.10311889648438, 339.74615478515625, 192.7510986328125, 444.90069580078125]",0.80933678150177,,
PDyQ0gVqMKhdovc2oWOhAA.jpg,"[277.410888671875, 352.83062744140625, 364.0462646484375, 422.67144775390625]",0.7770827412605286,,
PDyQ0gVqMKhdovc2oWOhAA.jpg,"[445.6204833984375, 340.30364990234375, 465.36822509765625, 387.43988037109375]",0.664524495601654,,
PDyQ0gVqMKhdovc2oWOhAA.jpg,"[435.95703125, 330.49530029296875, 451.3712158203125, 342.13812255859375]",0.47882741689682007,,
PDyQ0gVqMKhdovc2oWOhAA.jpg,"[448.80572509765625, 363.5252685546875, 465.20697021484375, 393.5767822265625]",0.3185645639896393,,
CAoSFkNJSE0wb2dLRUlDQWdJRGFtYUsyRmc..jpg,"[152.37918090820312, 346.55279541015625, 180.12832641601562, 410.73052978515625]",0.6274814605712891,,
CAoSFkNJSE0wb2dLRUlDQWdJRGFtYUsyRmc..jpg,"[254.2095947265625, 361.88079833984375, 273.088623046875, 412.77923583984375]",0.5529786944389343,,
CAoSFkNJSE0wb2dLRUlDQWdJRGFtYUsyRmc..jpg,"[154.65380859375, 372.1837158203125, 172.17718505859375, 417.92584228515625]",0.49947911500930786,,
CAoSFkNJSE0wb2dLRUlDQWdJRGFtYUsyRmc..jpg,"[184.07122802734375, 329.4342041015625, 194.28662109375, 354.83837890625]",0.48214465379714966,,
CAoSFkNJSE0wb2dLRUlDQWdJRGFtYUsyRmc..jpg,"[626.9664916992188, 331.60125732421875, 639.7341918945312, 345.9749755859375]",0.3438975512981415,,
CAoSFkNJSE0wb2dLRUlDQWdJRGFtYUsyRmc..jpg,"[232.9044647216797, 388.31427001953125, 289.64227294921875, 419.40643310546875]",0.3013211190700531,,
lyELojjOj2c1P9q5U2syPg.jpg,"[461.8469543457031, 293.7908935546875, 610.330078125, 398.49462890625]",0.7587704062461853,,
lyELojjOj2c1P9q5U2syPg.jpg,"[405.2161560058594, 326.75860595703125, 420.6496887207031, 335.957763671875]",0.722591757774353,,
lyELojjOj2c1P9q5U2syPg.jpg,"[614.6026611328125, 405.6316223144531, 639.845458984375, 484.7312316894531]",0.5798319578170776,,
lyELojjOj2c1P9q5U2syPg.jpg,"[289.3278503417969, 328.95892333984375, 337.0830993652344, 348.57562255859375]",0.5646117925643921,,
lyELojjOj2c1P9q5U2syPg.jpg,"[167.80264282226562, 336.5242919921875, 208.29586791992188, 400.661865234375]",0.5526429414749146,ee,
lyELojjOj2c1P9q5U2syPg.jpg,"[326.23822021484375, 323.9613952636719, 354.076416015625, 337.5959167480469]",0.36092790961265564,,
lyELojjOj2c1P9q5U2syPg.jpg,"[346.0281982421875, 321.86865234375, 363.234375, 331.51226806640625]",0.313163161277771,,
SaNUh0DOv_F-dm9HW-nxEg.jpg,"[150.7559814453125, 337.3271484375, 356.95928955078125, 449.5445556640625]",0.9379986524581909,,
SaNUh0DOv_F-dm9HW-nxEg.jpg,"[269.68731689453125, 329.5920715332031, 412.84002685546875, 404.5248718261719]",0.8958340287208557,,
SaNUh0DOv_F-dm9HW-nxEg.jpg,"[555.4202270507812, 325.3782043457031, 603.6887817382812, 359.5027160644531]",0.8783312439918518,,
SaNUh0DOv_F-dm9HW-nxEg.jpg,"[358.0013427734375, 331.335693359375, 466.0626220703125, 384.0894775390625]",0.8352875113487244,,
SaNUh0DOv_F-dm9HW-nxEg.jpg,"[611.531494140625, 318.459716796875, 627.47607421875, 326.6473388671875]",0.39199766516685486,,
SaNUh0DOv_F-dm9HW-nxEg.jpg,"[537.795166015625, 317.150390625, 556.959716796875, 325.9622802734375]",0.320110946893692,,
1yMYHtn6l9IYNzGPAZDGwQ.jpg,"[404.0999755859375, 327.60986328125, 544.4761962890625, 385.6383056640625]",0.9127471446990967,,
1yMYHtn6l9IYNzGPAZDGwQ.jpg,"[376.7890930175781, 322.2960205078125, 422.3016052246094, 364.114013671875]",0.49362465739250183,,
zqsbTVWZssuAFwNxBDB8lw.jpg,"[603.06884765625, 315.658935546875, 618.68603515625, 327.19598388671875]",0.6444122791290283,,
T8uWcDh98sB9B6b-7Y35Vg.jpg,"[105.10916900634766, 338.375, 259.5428771972656, 426.673583984375]",0.8951166272163391,,
T8uWcDh98sB9B6b-7Y35Vg.jpg,"[528.4598388671875, 330.4575500488281, 551.2650146484375, 380.1700134277344]",0.7894567251205444,,
T8uWcDh98sB9B6b-7Y35Vg.jpg,"[492.15618896484375, 331.7752685546875, 517.2776489257812, 375.438720703125]",0.650863528251648,,
T8uWcDh98sB9B6b-7Y35Vg.jpg,"[586.4974365234375, 327.1143798828125, 609.9813232421875, 390.29278564453125]",0.626292884349823,,
T8uWcDh98sB9B6b-7Y35Vg.jpg,"[88.80422973632812, 336.41485595703125, 108.19232177734375, 351.50958251953125]",0.520763099193573,,
T8uWcDh98sB9B6b-7Y35Vg.jpg,"[493.02392578125, 331.53179931640625, 509.23175048828125, 368.62615966796875]",0.34685683250427246,,
Zxb4FRqd0a0AIoQvviTwRg.jpg,"[109.77069091796875, 338.205810546875, 131.09512329101562, 389.99688720703125]",0.6331091523170471,,
CAoSFkNJSE0wb2dLRUlDQWdJQy02ZkgxSHc..jpg,"[362.58062744140625, 66.251953125, 640.0, 607.823486328125]",0.6761364936828613,,
CAoSFkNJSE0wb2dLRUlDQWdJQy02ZkgxSHc..jpg,"[471.18316650390625, 107.7186279296875, 521.1111450195312, 184.75186157226562]",0.4979499280452728,,
wZqhYRqHSeaKeZH-HZqsmw.jpg,"[0.17303466796875, 360.71917724609375, 262.0234680175781, 589.9546508789062]",0.8618388175964355,,
wZqhYRqHSeaKeZH-HZqsmw.jpg,"[548.7281494140625, 329.80780029296875, 614.84619140625, 379.13983154296875]",0.8422093987464905,,
wZqhYRqHSeaKeZH-HZqsmw.jpg,"[629.0829467773438, 317.83123779296875, 639.7377319335938, 335.75006103515625]",0.3631407618522644,,
wZqhYRqHSeaKeZH-HZqsmw.jpg,"[530.935302734375, 321.65850830078125, 548.566162109375, 333.33160400390625]",0.35761377215385437,,
-yeOPmD9h0___j_VqScXPg.jpg,"[530.4169921875, 335.56011962890625, 580.6728515625, 428.83599853515625]",0.84288489818573,,
-yeOPmD9h0___j_VqScXPg.jpg,"[0.0, 363.24078369140625, 331.0260314941406, 505.8157958984375]",0.7802075147628784,"Re LE ci g

= &

s ae",
-yeOPmD9h0___j_VqScXPg.jpg,"[0.0, 362.9263916015625, 328.9422302246094, 588.434814453125]",0.37251949310302734,"XL

eon

eS

4",
-yeOPmD9h0___j_VqScXPg.jpg,"[472.83349609375, 388.0136413574219, 529.044189453125, 479.1872253417969]",0.30956849455833435,,
TvVIOYB2T_yKUqhawWFZtw.jpg,"[29.606727600097656, 333.4862060546875, 95.4413833618164, 362.4635009765625]",0.7597718238830566,,
TvVIOYB2T_yKUqhawWFZtw.jpg,"[104.5792007446289, 127.1573715209961, 165.16189575195312, 240.47372436523438]",0.7418999671936035,,
TvVIOYB2T_yKUqhawWFZtw.jpg,"[179.02464294433594, 354.8831787109375, 369.5955810546875, 540.4623413085938]",0.6177621483802795,,
TvVIOYB2T_yKUqhawWFZtw.jpg,"[75.91558837890625, 268.0008544921875, 101.47579956054688, 296.3466796875]",0.3737679123878479,,
TvVIOYB2T_yKUqhawWFZtw.jpg,"[586.7573852539062, 398.0030517578125, 639.6764526367188, 516.4820556640625]",0.3254668712615967,"‘a. 0
Bp",
OTnqXPkko8O3XpCIOOBnKw.jpg,"[447.84625244140625, 323.1324462890625, 511.10028076171875, 352.2012939453125]",0.6359915137290955,,
OTnqXPkko8O3XpCIOOBnKw.jpg,"[612.881591796875, 334.6416015625, 625.3349609375, 362.8837890625]",0.49413001537323,,
OTnqXPkko8O3XpCIOOBnKw.jpg,"[575.7515869140625, 309.94256591796875, 603.2672119140625, 333.90155029296875]",0.3185230493545532,,
rDXCugLqQibtEAes_JoCUQ.jpg,"[383.75750732421875, 324.832275390625, 555.11279296875, 414.8614501953125]",0.7328481674194336,,
rDXCugLqQibtEAes_JoCUQ.jpg,"[513.419189453125, 343.61065673828125, 610.381591796875, 400.6890869140625]",0.7318087220191956,,
rDXCugLqQibtEAes_JoCUQ.jpg,"[561.6373291015625, 338.47589111328125, 639.6925048828125, 382.0406494140625]",0.5170168876647949,,
y1GD67NrHPso944fuQQBSg.jpg,"[534.510498046875, 329.15557861328125, 639.742919921875, 379.14862060546875]",0.8645264506340027,,
y1GD67NrHPso944fuQQBSg.jpg,"[244.83453369140625, 321.26702880859375, 637.1568603515625, 569.5089111328125]",0.8328368067741394,,
y1GD67NrHPso944fuQQBSg.jpg,"[81.73199462890625, 332.5504150390625, 268.586181640625, 457.1275634765625]",0.8231325745582581,,
y1GD67NrHPso944fuQQBSg.jpg,"[0.10102081298828125, 325.72393798828125, 41.136810302734375, 355.48480224609375]",0.3584488332271576,,
TBA_6K1Cy8KwGlvKBFxTqg.jpg,"[590.821533203125, 306.9267578125, 637.94091796875, 326.2017822265625]",0.47859564423561096,,
l0m2o5HLDZ0fUQjfR8p7MA.jpg,"[457.51544189453125, 331.02825927734375, 531.1213989257812, 388.60296630859375]",0.8330665826797485,,
l0m2o5HLDZ0fUQjfR8p7MA.jpg,"[343.55535888671875, 254.3893585205078, 366.00091552734375, 296.28057861328125]",0.6783038973808289,,
l0m2o5HLDZ0fUQjfR8p7MA.jpg,"[446.03857421875, 313.14996337890625, 478.95758056640625, 347.12408447265625]",0.5668421983718872,,
l0m2o5HLDZ0fUQjfR8p7MA.jpg,"[515.9719848632812, 316.0135498046875, 544.6007690429688, 334.6103515625]",0.512649416923523,,
uEe5UCgoa8ZabAcE-BvQFA.jpg,"[361.6058349609375, 327.05255126953125, 390.34130859375, 349.34539794921875]",0.7161026000976562,,
uEe5UCgoa8ZabAcE-BvQFA.jpg,"[520.70166015625, 323.565185546875, 535.27392578125, 359.85400390625]",0.5057212114334106,,
uEe5UCgoa8ZabAcE-BvQFA.jpg,"[548.5460205078125, 326.13348388671875, 559.2938232421875, 357.60369873046875]",0.35783034563064575,,
uEe5UCgoa8ZabAcE-BvQFA.jpg,"[619.040283203125, 327.97900390625, 639.836181640625, 387.95428466796875]",0.32892274856567383,,
uEe5UCgoa8ZabAcE-BvQFA.jpg,"[421.55096435546875, 263.9517517089844, 428.7681884765625, 274.6515808105469]",0.30490005016326904,,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[23.739593505859375, 363.36151123046875, 58.411651611328125, 465.94659423828125]",0.797397255897522,,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[471.86322021484375, 343.9943542480469, 503.77105712890625, 420.3983459472656]",0.7392317056655884,,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[289.80999755859375, 348.51153564453125, 305.67449951171875, 384.34979248046875]",0.7039830088615417,,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[437.28607177734375, 336.2585754394531, 472.18695068359375, 365.4508972167969]",0.6746816039085388,,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[399.2234191894531, 333.06475830078125, 429.5265808105469, 359.45391845703125]",0.5954002737998962,,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[26.273677825927734, 448.60601806640625, 61.13346481323242, 467.17034912109375]",0.587546169757843,Sas,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[532.7029418945312, 330.7022705078125, 544.0969848632812, 350.7728271484375]",0.40663912892341614,,
93VHkf_Q4VAwFeqGliiF1g.jpg,"[479.49664306640625, 308.420654296875, 485.88592529296875, 319.6357421875]",0.34908029437065125,,
t2g-ChKKodi74bnFkxYhZw.jpg,"[260.6842041015625, 374.7408447265625, 566.423583984375, 524.1339111328125]",0.8816313743591309,,
t2g-ChKKodi74bnFkxYhZw.jpg,"[0.169219970703125, 368.2183532714844, 101.37092590332031, 476.4904479980469]",0.8800260424613953,,
t2g-ChKKodi74bnFkxYhZw.jpg,"[228.82815551757812, 344.96563720703125, 272.85931396484375, 388.33111572265625]",0.3721383512020111,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[0.0104522705078125, 322.91339111328125, 133.1517791748047, 407.56494140625]",0.7194324135780334,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[174.63613891601562, 321.70245361328125, 236.68472290039062, 345.07904052734375]",0.6643431186676025,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[493.031005859375, 326.4228515625, 554.791748046875, 351.71435546875]",0.6406922936439514,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[395.3355712890625, 324.97113037109375, 511.33831787109375, 368.90777587890625]",0.6229537725448608,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[604.8638916015625, 313.6749572753906, 626.0111083984375, 323.6545104980469]",0.5605926513671875,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[476.03094482421875, 329.6124267578125, 527.320068359375, 356.0721435546875]",0.453671395778656,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[142.93020629882812, 322.2110595703125, 183.02877807617188, 343.0643310546875]",0.34639015793800354,,
VxLb_NNiM4Y2Qe1VrhrUyQ.jpg,"[395.3558349609375, 324.7834777832031, 511.05206298828125, 366.7234802246094]",0.3373337686061859,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[360.3922119140625, 374.52325439453125, 552.2886962890625, 510.44232177734375]",0.947403073310852,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[0.0, 390.3685302734375, 233.12181091308594, 639.739013671875]",0.9423779845237732,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[231.7550048828125, 379.63507080078125, 437.3634033203125, 578.6483764648438]",0.9162916541099548,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[448.09124755859375, 361.34161376953125, 639.8505249023438, 466.397216796875]",0.9135015606880188,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[13.245857238769531, 334.0615234375, 55.402061462402344, 357.96087646484375]",0.6101266145706177,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[55.0362548828125, 334.43634033203125, 78.65150451660156, 353.501220703125]",0.43308722972869873,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[427.927734375, 291.3170166015625, 445.7069091796875, 316.646728515625]",0.39622002840042114,,
1cBxaCTj3xA2EZbg5aOzrA.jpg,"[0.0468902587890625, 433.49530029296875, 14.564992904663086, 506.26776123046875]",0.33592280745506287,,
CAoSF0NJSE0wb2dLRUlDQWdJRGE1WTY0dHdF.jpg,"[538.8680419921875, 312.0282287597656, 558.3883056640625, 368.8987121582031]",0.5598572492599487,,
P83Jp5Jou6SimOfY8BTB_Q.jpg,"[446.13232421875, 340.1204528808594, 548.5772705078125, 440.6957702636719]",0.3729151487350464,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[171.44789123535156, 358.534912109375, 383.3800048828125, 480.00579833984375]",0.9443269371986389,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[404.94091796875, 340.23931884765625, 639.7493896484375, 584.531494140625]",0.8756872415542603,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[97.311279296875, 346.31304931640625, 192.263916015625, 416.1124267578125]",0.8640971183776855,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[52.98667907714844, 347.2677001953125, 112.66566467285156, 390.529052734375]",0.8000446557998657,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[69.11418914794922, 348.05120849609375, 112.1751480102539, 391.56878662109375]",0.4081103205680847,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[5.030082702636719, 332.1035461425781, 39.79646301269531, 370.5408630371094]",0.40733885765075684,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[27.677658081054688, 337.60345458984375, 83.53710174560547, 379.037109375]",0.3795327842235565,,
kyVx0jfI6jwqssD6K2bT8A.jpg,"[27.082130432128906, 335.4668273925781, 88.24607849121094, 376.4049987792969]",0.31899479031562805,,
2iC83lBePeY2FwPwpwEDqQ.jpg,"[546.7279052734375, 321.44842529296875, 639.7794189453125, 385.43536376953125]",0.895122766494751,,
2iC83lBePeY2FwPwpwEDqQ.jpg,"[140.52685546875, 327.5028076171875, 244.01568603515625, 394.604736328125]",0.8743621110916138,,
2iC83lBePeY2FwPwpwEDqQ.jpg,"[337.91522216796875, 266.71624755859375, 403.69329833984375, 359.66510009765625]",0.5429147481918335,,
2iC83lBePeY2FwPwpwEDqQ.jpg,"[249.43295288085938, 305.97735595703125, 318.6223449707031, 375.30401611328125]",0.4956657290458679,,
2iC83lBePeY2FwPwpwEDqQ.jpg,"[149.1990966796875, 313.43841552734375, 169.2271728515625, 350.79974365234375]",0.37723207473754883,,
2iC83lBePeY2FwPwpwEDqQ.jpg,"[422.94439697265625, 315.7939453125, 439.66058349609375, 327.3704833984375]",0.37429484724998474,,
2iC83lBePeY2FwPwpwEDqQ.jpg,"[249.2769775390625, 305.8311767578125, 317.57379150390625, 375.3724365234375]",0.3369525372982025,,
CAoSFkNJSE0wb2dLRUlDQWdJRHVqN2JJWHc..jpg,"[372.80816650390625, 297.63519287109375, 402.69598388671875, 330.08624267578125]",0.4256610572338104,,
evbu3nmauu8sTFLgMY-9eQ.jpg,"[295.98724365234375, 421.544921875, 639.069091796875, 639.5140380859375]",0.9117891788482666,,
evbu3nmauu8sTFLgMY-9eQ.jpg,"[0.0906829833984375, 349.2549133300781, 88.52981567382812, 391.4131774902344]",0.4321824610233307,,
CAoSF0NJSE0wb2dLRUlDQWdJQzkzNWFhM3dF.jpg,"[80.545166015625, 330.7098388671875, 174.13377380371094, 410.186279296875]",0.8832015991210938,,
CAoSF0NJSE0wb2dLRUlDQWdJQzkzNWFhM3dF.jpg,"[1.70233154296875, 271.73199462890625, 112.44469451904297, 431.2286376953125]",0.3661482036113739,,
CAoSF0NJSE0wb2dLRUlDQWdJQzkzNWFhM3dF.jpg,"[0.19731903076171875, 465.34478759765625, 75.3922119140625, 536.7443237304688]",0.34140267968177795,,
Bcd13m5bJZj2Gwdhgv-4eQ.jpg,"[0.1992645263671875, 423.9847412109375, 142.42129516601562, 639.6036376953125]",0.92778080701828,,
Bcd13m5bJZj2Gwdhgv-4eQ.jpg,"[91.27218627929688, 344.2008056640625, 294.51312255859375, 480.900634765625]",0.900296688079834,,
Bcd13m5bJZj2Gwdhgv-4eQ.jpg,"[259.09124755859375, 295.7511901855469, 359.46990966796875, 389.8949890136719]",0.8596838712692261,,
Bcd13m5bJZj2Gwdhgv-4eQ.jpg,"[357.6856689453125, 323.6289978027344, 379.3387451171875, 343.0668029785156]",0.6159682273864746,,
4nSsCVYJYfwXZkbN69zycA.jpg,"[180.13739013671875, 411.5830078125, 639.6397705078125, 639.50390625]",0.9347929954528809,,
4nSsCVYJYfwXZkbN69zycA.jpg,"[0.2738800048828125, 406.3460693359375, 114.89570617675781, 591.8526611328125]",0.7663902044296265,,
CAoSFkNJSE0wb2dLRUlDQWdJQ094TlMzSkE..jpg,"[470.6110534667969, 523.0431518554688, 561.449951171875, 583.5475463867188]",0.7390324473381042,,
CAoSFkNJSE0wb2dLRUlDQWdJQ094TlMzSkE..jpg,"[379.10577392578125, 327.8350524902344, 407.79815673828125, 348.1314392089844]",0.5453256964683533,,
CAoSFkNJSE0wb2dLRUlDQWdJQ094TlMzSkE..jpg,"[228.30221557617188, 305.23345947265625, 377.2880554199219, 371.60113525390625]",0.4992198050022125,,
CAoSFkNJSE0wb2dLRUlDQWdJQzkzNmJ6Q3c..jpg,"[568.07421875, 145.69277954101562, 639.4609375, 229.46432495117188]",0.8547602891921997,,
CAoSFkNJSE0wb2dLRUlDQWdJQzkzNmJ6Q3c..jpg,"[475.65374755859375, 397.0830383300781, 571.7706909179688, 422.4943542480469]",0.4887038767337799,,
vYiP3s9VDA4RwogXNd6vGA.jpg,"[510.6637878417969, 338.8681640625, 628.56103515625, 418.54388427734375]",0.8906543850898743,,
vYiP3s9VDA4RwogXNd6vGA.jpg,"[579.7930908203125, 370.89727783203125, 639.8648681640625, 492.16839599609375]",0.8221544623374939,,
vYiP3s9VDA4RwogXNd6vGA.jpg,"[485.251953125, 325.106201171875, 552.31396484375, 370.7294921875]",0.7632024884223938,,
vYiP3s9VDA4RwogXNd6vGA.jpg,"[463.07275390625, 323.162109375, 482.736328125, 335.9716796875]",0.7169103026390076,,
uSApw-RBRxrAQyF_1YNrww.jpg,"[225.85797119140625, 422.5042419433594, 640.0, 639.5655517578125]",0.9285306930541992,,
uSApw-RBRxrAQyF_1YNrww.jpg,"[19.60595703125, 376.60211181640625, 257.1846618652344, 534.6585083007812]",0.926042914390564,,
XEjInyJPiT55h6cpK6M3jA.jpg,"[56.67845153808594, 332.40374755859375, 89.07296752929688, 404.07720947265625]",0.7914013862609863,,
XEjInyJPiT55h6cpK6M3jA.jpg,"[561.4605712890625, 323.80804443359375, 592.3126220703125, 396.04339599609375]",0.7709145545959473,(\,
XEjInyJPiT55h6cpK6M3jA.jpg,"[213.18936157226562, 327.30389404296875, 229.39895629882812, 371.93927001953125]",0.7530730962753296,ts,
XEjInyJPiT55h6cpK6M3jA.jpg,"[497.045654296875, 320.65478515625, 512.271484375, 356.09356689453125]",0.5433876514434814,,
XEjInyJPiT55h6cpK6M3jA.jpg,"[483.35418701171875, 323.01800537109375, 497.69342041015625, 356.24017333984375]",0.5090137720108032,,
XEjInyJPiT55h6cpK6M3jA.jpg,"[308.4926452636719, 322.4553527832031, 321.4322204589844, 354.3469543457031]",0.4804684519767761,,
CAoSFkNJSE0wb2dLRUlDQWdJQzV3Nml0UXc..jpg,"[115.8138198852539, 381.58111572265625, 183.99362182617188, 497.31463623046875]",0.8093724250793457,,
CAoSFkNJSE0wb2dLRUlDQWdJQzV3Nml0UXc..jpg,"[139.108154296875, 457.2090759277344, 165.56661987304688, 575.6192626953125]",0.4893115758895874,,
CAoSFkNJSE0wb2dLRUlDQWdJQzV3Nml0UXc..jpg,"[120.21286010742188, 445.12384033203125, 176.55825805664062, 572.9418334960938]",0.44547954201698303,,
l0VtT29uLPBjnN0DqAABCA.jpg,"[74.99192810058594, 361.74896240234375, 158.53814697265625, 424.77069091796875]",0.8591708540916443,,
l0VtT29uLPBjnN0DqAABCA.jpg,"[58.96247863769531, 352.44207763671875, 107.82371520996094, 393.06134033203125]",0.6184412837028503,,
l0VtT29uLPBjnN0DqAABCA.jpg,"[45.50825500488281, 346.09075927734375, 74.49467468261719, 373.88580322265625]",0.615889847278595,,
bSgdouWdSTZ1wg9fojA9oQ.jpg,"[69.09016418457031, 321.6159973144531, 120.17616271972656, 350.8202819824219]",0.7883214950561523,,
bSgdouWdSTZ1wg9fojA9oQ.jpg,"[111.522705078125, 311.54437255859375, 262.75958251953125, 377.90435791015625]",0.7856422066688538,,
CAoSFkNJSE0wb2dLRUlDQWdJRGN2NEtHQWc..jpg,"[437.0870056152344, 384.14434814453125, 639.6258544921875, 545.2401733398438]",0.9091652035713196,,
Ay5GOc3pSXXTT6QOoHlLsw.jpg,"[298.91961669921875, 330.6786804199219, 414.2464599609375, 422.7321472167969]",0.8609493970870972,ei,
Ay5GOc3pSXXTT6QOoHlLsw.jpg,"[0.534271240234375, 348.97802734375, 326.7650146484375, 638.0970458984375]",0.7322360873222351,,
Ay5GOc3pSXXTT6QOoHlLsw.jpg,"[429.5591735839844, 320.94281005859375, 484.4883728027344, 340.00384521484375]",0.6631912589073181,,
Ay5GOc3pSXXTT6QOoHlLsw.jpg,"[594.38623046875, 286.03204345703125, 617.6875, 306.48565673828125]",0.5950767993927002,,
Ay5GOc3pSXXTT6QOoHlLsw.jpg,"[429.2862548828125, 321.70458984375, 464.3477783203125, 342.489501953125]",0.4858837425708771,,
Ay5GOc3pSXXTT6QOoHlLsw.jpg,"[428.4345703125, 323.03564453125, 454.52423095703125, 343.2789306640625]",0.48226043581962585,,
Ay5GOc3pSXXTT6QOoHlLsw.jpg,"[539.476806640625, 320.56085205078125, 558.07373046875, 333.05657958984375]",0.35470807552337646,,
txnhqOzJ0HQoTRYgHZ5xGw.jpg,"[419.67047119140625, 312.92730712890625, 470.74517822265625, 341.98138427734375]",0.5693932175636292,,
txnhqOzJ0HQoTRYgHZ5xGw.jpg,"[456.8895568847656, 310.89630126953125, 607.8829345703125, 358.03826904296875]",0.5312499403953552,,
txnhqOzJ0HQoTRYgHZ5xGw.jpg,"[455.36407470703125, 310.863525390625, 606.7067260742188, 356.313720703125]",0.3306595981121063,,
qE-RBpVqJwbPwwcccimyOg.jpg,"[391.29156494140625, 329.00738525390625, 525.4624633789062, 423.55389404296875]",0.896032989025116,,
